brewery_id,score,username,text,style,abv,brewery_name,beer_name
577,4.5,arizcards,Heals overnight!,Scottish Ale,4.5,Isle Of Skye Brewery,Black Cuillin
577,4.5,lackenhauser,Best lip balm EVER,Scottish Ale,4.5,Isle Of Skye Brewery,Black Cuillin
577,4,Sigmund,works awesomely,Scottish Ale,4.5,Isle Of Skye Brewery,Black Cuillin
577,4.5,bvillejohns,The Best!,Scottish Ale,4.5,Isle Of Skye Brewery,Black Cuillin
577,4,BeerShark,Original is awesome!,Scottish Ale,4.5,Isle Of Skye Brewery,Black Cuillin
577,4,stcules,Cannot do without this!,Scottish Ale,4.5,Isle Of Skye Brewery,Black Cuillin
577,4,donnebaby,Carmex in a jar,Scottish Ale,4.5,Isle Of Skye Brewery,Black Cuillin
577,4,StevieW,moisture replenished,Scottish Ale,4.5,Isle Of Skye Brewery,Black Cuillin
577,5,dennis,Lip Guard,Scottish Ale,4.5,Isle Of Skye Brewery,Black Cuillin
14756,2,dreamlaugh,"Soothes, heals and protects!",English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,3,dmfrench,Great Christmas Stocking Stuffer,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,3.5,Morey,good lip balm,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,4,WoodBrew,leaves a white layer on my lip,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
17293,4,Monkeyknife,carmex lip balm,Märzen / Oktoberfest,,The Stable,Amalgamated Märzen
14756,3.5,Shrews629,Best Lip Balm EVER!,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,1,witster18,Great product,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,3.5,beer2day,Works immediately,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,2,kbutler1,This is where it started and where it ends,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,3.5,biggred1,Great Product,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,3,Wisconsinality,Perfection!,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,4.5,Nicadeamis,Small and compact!,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,3.5,cnjohn19,My favorite,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,3.5,JohnQVegas,Carmex lip balm is the best!,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,3.5,ThaBobfather,"LOVE, LOVE, LOVE IT!",English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,4,mynie,Great product,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,4.5,huguey,BEST LIP CARE ON THE MARKET,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,4,beerhobo22,Wintertime Savior,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,3.5,guinness33,Great lips,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,4,RickS95,carmex oruginal jar,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,3.5,hopdog,Healing balm,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,4,TLove,The Best there is,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,3.5,eporter66,Handy!,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,3,LordHammer,It Actually Works!!!,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,3,mooseisloose,LOVE THIS STUFF,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,3.5,nasty15108,Put it on at bedtime and morningand I do not have,English Porter,5.6,Bluegrass Brewing Co.,Dark Star Porter
14756,4.5,SolomonGrundy,The Classic!,Altbier,4.19,Bluegrass Brewing Co.,Altbier
14756,3,Beerandraiderfan,The only product that releives my son,Altbier,4.19,Bluegrass Brewing Co.,Altbier
14756,4,Wisconsinality,GREAT PRODUCT!!!!,Altbier,4.19,Bluegrass Brewing Co.,Altbier
14756,3.5,Shrews629,My go to lip balm,Altbier,4.19,Bluegrass Brewing Co.,Altbier
14756,3.5,hawks10,Keep my lip moist,Altbier,4.19,Bluegrass Brewing Co.,Altbier
14756,4.5,Nicadeamis,Keeps lips hydrated!,Altbier,4.19,Bluegrass Brewing Co.,Altbier
14756,4,JoePat,Year round lip saver,Altbier,4.19,Bluegrass Brewing Co.,Altbier
14756,3,huguey,Perfect,Altbier,4.19,Bluegrass Brewing Co.,Altbier
14756,4,degerbah,Best product I've ever used,Altbier,4.19,Bluegrass Brewing Co.,Altbier
14756,4,ThaBobfather,Love Love this product!!,Altbier,4.19,Bluegrass Brewing Co.,Altbier
17293,4.5,Wheelinb,Little Jar,Märzen / Oktoberfest,,The Stable,Amalgamated Märzen
14756,3.5,IronCitySteve,Wonderful Results!,Altbier,4.19,Bluegrass Brewing Co.,Altbier
14756,3,ArrogantDeadGuy,The best thing for super dry lips!,Altbier,4.19,Bluegrass Brewing Co.,Altbier
14756,4,OldYoda,mrs,Altbier,4.19,Bluegrass Brewing Co.,Altbier
14756,5,DarkerTheBetter,Easy to recognize and find in store,Altbier,4.19,Bluegrass Brewing Co.,Altbier
14756,3,nasty15108,Works Great Over The Years,Altbier,4.19,Bluegrass Brewing Co.,Altbier
14756,3.5,witster18,Awesome Protection,American Stout,8.6,Bluegrass Brewing Co.,Bourbon Barrel Stout (Clay Street Series)
14756,4,Ambiorix,A Reliable Classic,American Stout,8.6,Bluegrass Brewing Co.,Bourbon Barrel Stout (Clay Street Series)
14756,3,SaCkErZ9,The jar is what I grew up with,American Stout,8.6,Bluegrass Brewing Co.,Bourbon Barrel Stout (Clay Street Series)
17293,3,Seanibus,Love the original,Märzen / Oktoberfest,,The Stable,Amalgamated Märzen
14756,3.5,STEG,Convenient Comfort,American Stout,8.6,Bluegrass Brewing Co.,Bourbon Barrel Stout (Clay Street Series)
14756,4,bobhits,Stealing A Kiss On The Road,American Stout,8.6,Bluegrass Brewing Co.,Bourbon Barrel Stout (Clay Street Series)
14756,3.5,properhops,Love the size,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,2.5,bobhits,Grew up with Carmex Origional Lip Balm Jar!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,3.5,taigor,Love it,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4.5,chocosushi,My Go To!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4.5,stewart124,In my pocket,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,1,Shrews629,Have it with you at all times,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,3.5,jrallen34,The BEST!!!!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4,rapayn01,Perfect Size,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,2,Poppleton,"Wonderful stuff,",American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4,Brew33,Lover of Lips,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4,johncampbell,carmex raves,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,1.5,buddhapeace,Amazing,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4.5,Nicadeamis,Love this--don't ever stop making it!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4,ABOWMan,Favorite!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4,cnjohn19,Can't get enough !,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,3,fastrodney,Can't live without !!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4,BillyBoysPie,Carmex protects,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,3,huguey,Best lip saver ever!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4,biggred1,winter lip go-to!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4,cnally,Nothing like Carmen.,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,3.5,Monkeyknife,Great Product,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4,bigdeuce,Can't live without it!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4,beerhobo22,EXCELLENT PRODUCT,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,3,guinness33,Can't live with out,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4.5,UA8,the cutest chapstick ever!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,3,mralphabet,A must have!!!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,3.5,giblet,Wonderful Product!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,3.5,scooter231,Ok,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4,kels,Best stuff ever,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,3.5,bamadog,It Works!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4.5,avalon07,Best Stuff Ever!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,3,pinotboy007,loved for years,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,3,Mcburks,Must carry for your purse!!!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,2.5,sc13ntific,Love it since I was a little girl,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4.5,woodychandler,Great results after using!,American Pale Ale (APA),5.79,Bluegrass Brewing Co.,American Pale Ale
14756,4,bheilman,"Don't stop making this product, please.",American IPA,7.5,Bluegrass Brewing Co.,Rye IPA 75
24162,4.5,lovindahops,smooth,American Amber / Red Ale,5.7,Finger Lakes Beer Company,Copper Ale
14756,3.5,scoobybrew,compact and awesome,Tripel,10.9,Bluegrass Brewing Co.,Mephistopheles' Metamorphosis
14756,3.5,rapayn01,Love my jar(s)!!,American Double / Imperial IPA,7.2,Bluegrass Brewing Co.,Professor Gesser's Mind Numbing Ale
14756,3,biker30x,No Other Lip Product Can Compare,American Double / Imperial IPA,7.2,Bluegrass Brewing Co.,Professor Gesser's Mind Numbing Ale
14756,3,Nicadeamis,lip heaven,American Double / Imperial IPA,7.2,Bluegrass Brewing Co.,Professor Gesser's Mind Numbing Ale
14756,3,Dotcubed,great product,American Double / Imperial IPA,7.2,Bluegrass Brewing Co.,Professor Gesser's Mind Numbing Ale
14756,4,barleywinefiend,Carmex works!,American Double / Imperial IPA,7.2,Bluegrass Brewing Co.,Professor Gesser's Mind Numbing Ale
14756,3.5,bobhits,Great product! Oldie but goodie!,American Double / Imperial IPA,7.2,Bluegrass Brewing Co.,Professor Gesser's Mind Numbing Ale
14589,3.5,DaPeculierDane,Best lip balm.,Oatmeal Stout,,Rustic Rail Grill And Brewhouse,Oatmeal Stout
14589,2,DaPeculierDane,simply the best,American Brown Ale,,Rustic Rail Grill And Brewhouse,Nut Brown Ale
14589,3,DaPeculierDane,My favorite Carmex product,American Pale Ale (APA),,Rustic Rail Grill And Brewhouse,Pale Ale
17293,4,Tone,OKAY HONESTLY ONE OF THE BEST THINGS EVER,Märzen / Oktoberfest,,The Stable,Amalgamated Märzen
24162,4.5,lovindahops,the only thing that works for my chapped lips,Scottish Ale,5,Finger Lakes Beer Company,Scotch Ale
24162,3.5,WesWes,This product works GREAT!,American Stout,4.5,Finger Lakes Beer Company,Steamboat Stout
24162,4,lovindahops,Love the original jar,Scotch Ale / Wee Heavy,,Finger Lakes Beer Company,Ring Of Fire
21841,4,Fillpott,Love it!,English Bitter,4.2,Craggie Brewing Company,Battery Hill Bitter
21841,4,nms1987,Can't sleep without it!!!,English Bitter,4.2,Craggie Brewing Company,Battery Hill Bitter
21841,4,wcudwight,"GREAT HEALING for dry, chapped lips, or everyday",English Bitter,4.2,Craggie Brewing Company,Battery Hill Bitter
21841,3,ChainGangGuy,excellent travel partner,English Bitter,4.2,Craggie Brewing Company,Battery Hill Bitter
21841,4,daliandragon,Just for the fellas!,English Bitter,4.2,Craggie Brewing Company,Battery Hill Bitter
21841,3,thagr81us,Time tested,Dubbel,6.5,Craggie Brewing Company,Dubbelicious
21841,3.5,babaracas,Consistently helps heal lips,Dubbel,6.5,Craggie Brewing Company,Dubbelicious
21841,4.5,CrellMoset,best on market,English Bitter,4.2,Craggie Brewing Company,Battery Hill Bitter
21841,4,thagr81us,This is the best of the best!,English Bitter,4.2,Craggie Brewing Company,Battery Hill Bitter
21841,4,mikesgroove,Miracle Worker,English Bitter,4.2,Craggie Brewing Company,Battery Hill Bitter
21841,4.5,oberon,Loved this for years!,English Bitter,4.2,Craggie Brewing Company,Battery Hill Bitter
21841,4.5,thagr81us,Great moisturizing product,Flanders Red Ale,,Craggie Brewing Company,Belgian Red With Brettanomyces Yeast
21841,4,CrellMoset,soft lips,Dunkelweizen,5,Craggie Brewing Company,Brewer's Reserve Series: Dunkelweiss
21841,4,mikesgroove,A must have,American IPA,6,Craggie Brewing Company,Herkulean IPA
21841,3.5,BuzzLitebier,work's fine,American IPA,6,Craggie Brewing Company,Herkulean IPA
21841,4.5,CrellMoset,great for chapped lips,American IPA,6,Craggie Brewing Company,Herkulean IPA
21841,4,atsprings,product that delivers and stands by its word.,American IPA,6,Craggie Brewing Company,Herkulean IPA
21841,4,ChainGangGuy,Smooth Lickin,American IPA,6,Craggie Brewing Company,Herkulean IPA
21841,4,thagr81us,Smooth Lip Therapy Overall,American IPA,6,Craggie Brewing Company,Herkulean IPA
21841,3.5,tdm168,Five star!,Dubbel,6.5,Craggie Brewing Company,Dubbelicious
21841,4,chinchill,My favorite,Dubbel,6.5,Craggie Brewing Company,Dubbelicious
21841,3,BeerBeatnik,Good product,Dubbel,6.5,Craggie Brewing Company,Dubbelicious
21841,4,Metalmonk,I can keep one of these everywhere!,Dubbel,6.5,Craggie Brewing Company,Dubbelicious
21841,4,farrago,easy to carry,Dubbel,6.5,Craggie Brewing Company,Dubbelicious
21841,4.5,TheKingofWichita,The only relief and healer!,Dubbel,6.5,Craggie Brewing Company,Dubbelicious
21841,3.5,mikereaser,LOVE it!,Dubbel,6.5,Craggie Brewing Company,Dubbelicious
21841,3.5,Onenote81,Carmex is good Product,Dubbel,6.5,Craggie Brewing Company,Dubbelicious
21841,4,thagr81us,The only lip balm that works!,Dubbel,6.5,Craggie Brewing Company,Dubbelicious
21841,4,mikesgroove,Just the best!,Dubbel,6.5,Craggie Brewing Company,Dubbelicious
21841,4,mikesgroove,Life long love!,Roggenbier,,Craggie Brewing Company,Roggenbier
21841,4,mduncan,I love this stuff!,Roggenbier,,Craggie Brewing Company,Roggenbier
1199,4,injuredreserve,An Old Friend,Rye Beer,6.6,Founders Brewing Company,Founders Red's Rye PA
21841,4.5,Schwab,Crack the jar!,Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Swannanoa Sunset
21841,4,mikesgroove,"Long lasting, safe to use on everyone",Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Swannanoa Sunset
21841,4,johnmichaelsen,heals well,Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Swannanoa Sunset
21841,4.5,oberon,Best for chapped lips.,Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Swannanoa Sunset
21841,4.5,Georgiabeer,Can't Live Without It!!!!!!!,Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Toubab Brewe
21841,3.5,Aaron420,This is NO LIP SERVICE...,Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Toubab Brewe
21841,4,mactrail,No more cracked lips,Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Toubab Brewe
21841,4,CrellMoset,Long time friend!,Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Toubab Brewe
21841,4.5,ChainGangGuy,The best stuff in the world!!!!!!!!,Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Toubab Brewe
21841,5,goindownsouth,Creamy Goodness,Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Toubab Brewe
21841,4.5,thagr81us,Soothing Refreshing,Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Toubab Brewe
21841,4,Schwab,Use all the time!!,Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Toubab Brewe
21841,4,mikesgroove,Memories,Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Toubab Brewe
21841,4,bdupree,Been using and loving for decades...,Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Toubab Brewe
21841,3.5,JohnQVegas,Awesome,Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Toubab Brewe
21841,4,oberon,It Works,Keller Bier / Zwickel Bier,4.2,Craggie Brewing Company,Toubab Brewe
21841,4,mikesgroove,Back to the original,Belgian Pale Ale,4.2,Craggie Brewing Company,Solshine
21841,4,mikesgroove,OrignalBest Classic,American Pale Ale (APA),4.2,Craggie Brewing Company,Test Batch#1: An Amercian Pale Ale
21841,2,oberon,good,American Pale Ale (APA),5,Craggie Brewing Company,Antebellum Ale
21841,4,Mississipping,Best product,American Porter,5.9,Craggie Brewing Company,Burning Barrel
21841,3.5,TheWhiskerReview,Life Line,American Porter,5.9,Craggie Brewing Company,Burning Barrel
21841,4,mikesgroove,LOVE MY CARMEX!!,American Porter,5.9,Craggie Brewing Company,Burning Barrel
21841,3.5,Bung,Good bye chapped lips!!!,American Porter,5.9,Craggie Brewing Company,Burning Barrel
21841,3.5,thagr81us,Excellent Lip Balm,American Porter,5.9,Craggie Brewing Company,Burning Barrel
21841,1.5,TheGordianKnot,My favorite form of lip balm!,American Porter,5.9,Craggie Brewing Company,Burning Barrel
21841,4,wcudwight,long time favorite,American Porter,5.9,Craggie Brewing Company,Burning Barrel
21841,3,n2185,The only lip balm I trust,American Porter,5.9,Craggie Brewing Company,Burning Barrel
21841,3,jpmclaug,my must have product!,American Porter,5.9,Craggie Brewing Company,Burning Barrel
21841,4,thegodfather2701,Carmex Original,American Porter,5.9,Craggie Brewing Company,Burning Barrel
21841,4,Kegatron,Never change a thing!,American Porter,5.9,Craggie Brewing Company,Burning Barrel
21841,3.5,oberon,I have used Carmex for 50 years!,American Porter,5.9,Craggie Brewing Company,Burning Barrel
21841,4,thagr81us,Great versatility,American Porter,5.9,Craggie Brewing Company,Burning Barrel
21841,4,glid02,Must have purse item.,American Porter,5.9,Craggie Brewing Company,Burning Barrel
21841,4,atsprings,NOT my favorite of the bunch,American Porter,5.9,Craggie Brewing Company,Burning Barrel
21841,4,mikesgroove,Saved me from forever chapped lips!,English Strong Ale,9,Craggie Brewing Company,Meet Your Maker
21841,4,thagr81us,Carmen saved my marriage!,English Strong Ale,9,Craggie Brewing Company,Meet Your Maker
21841,4.5,atsprings,Used for post-op,English Strong Ale,9,Craggie Brewing Company,Meet Your Maker
21841,4,thagr81us,Works Great Easy to Carry,American Pale Ale (APA),5,Craggie Brewing Company,Antebellum Ale
21841,3,ChainGangGuy,GREAT PRODUCT,English Strong Ale,9,Craggie Brewing Company,Meet Your Maker
21841,3.5,oberon,Life long trust in the jar!!!,English Strong Ale,9,Craggie Brewing Company,Meet Your Maker
21841,4,Bung,Very Good since Little Boy,English Strong Ale,9,Craggie Brewing Company,Meet Your Maker
21841,3,dyan,Carmex Original lip Balm jar,American Pale Ale (APA),5,Craggie Brewing Company,Antebellum Ale
21841,4,beer2day,My Lips Loves Carmex,American Pale Ale (APA),5,Craggie Brewing Company,Antebellum Ale
21841,3,Jdmpolk,My first pot of Carmex in 1990,American Pale Ale (APA),5,Craggie Brewing Company,Antebellum Ale
21841,3,callisbeers,"Hygienic, not glossy",American Pale Ale (APA),5,Craggie Brewing Company,Antebellum Ale
21841,2.5,ChainGangGuy,Does The Job!,American Pale Ale (APA),5,Craggie Brewing Company,Antebellum Ale
21841,4,CrellMoset,Always Protects!,American Pale Ale (APA),5,Craggie Brewing Company,Antebellum Ale
10774,3.5,Goldorak,Carmen is awesome!,Russian Imperial Stout,9,Micro-Brasserie Brouemont,Brouemont Russian Imperial Stout
21841,4.5,glid02,my mama,American Pale Ale (APA),5,Craggie Brewing Company,Antebellum Ale
21841,4,mikesgroove,Sometimes you can't beat going with the original..,American Pale Ale (APA),5,Craggie Brewing Company,Antebellum Ale
21841,4,blackie,The only TRUE healing lip balm,Belgian Dark Ale,,Craggie Brewing Company,PBJ
21841,4,blackie,Never leave home without one!,Roggenbier,,Craggie Brewing Company,Falconer's Rye
21841,4,mikesgroove,Always on hand,American Blonde Ale,4.2,Craggie Brewing Company,White Squirrel
21841,4,mikesgroove,chapped,Doppelbock,6,Craggie Brewing Company,Germinator Doppelbock
21841,3.5,babaracas,20 years and still going!,Doppelbock,6,Craggie Brewing Company,Germinator Doppelbock
13614,4,TKempe,Perfect overnight balm - never fails,Märzen / Oktoberfest,5.2,Brauerei Neder,Neder Festbier
21841,4,CrellMoset,Carmex - Not just for the chapped lips!,Doppelbock,6,Craggie Brewing Company,Germinator Doppelbock
21841,4.5,oberon,Great lip balm,Doppelbock,6,Craggie Brewing Company,Germinator Doppelbock
21841,4,ChainGangGuy,"Love, love, love the original jar!",Doppelbock,6,Craggie Brewing Company,Germinator Doppelbock
21841,5,thagr81us,Soft Silky Lips,Doppelbock,6,Craggie Brewing Company,Germinator Doppelbock
13614,4,Bierman9,Still the best container!,Dortmunder / Export Lager,5.2,Brauerei Neder,Neder Faßbier
13614,4,Bierman9,My Tried True Lip Care,Schwarzbier,5.2,Brauerei Neder,Schwarze Anna
13614,3.5,TKempe,Tons of Uses,Schwarzbier,5.2,Brauerei Neder,Schwarze Anna
13614,3.5,TKempe,best lip balm out there!,Munich Dunkel Lager,4.9,Brauerei Neder,Erstes Forchheimer Braunbier
14879,4,Wasatch,Almos r a necessity In Michigan,Belgian Strong Pale Ale,10.5,Hoppin' Frog Brewery,Gulden Fraug Belgian Style Ale
13614,4,TKempe,Keeps my lips moist and supple,Keller Bier / Zwickel Bier,5.2,Brauerei Neder,Neder Keller Bier
13614,4,HappyHourHero,Works Like a Charm,Keller Bier / Zwickel Bier,5.2,Brauerei Neder,Neder Keller Bier
13614,4,TKempe,heals my lips extremely well,Märzen / Oktoberfest,5.6,Brauerei Neder,St. Anna Festbier
26612,4.5,TigerFan,love it,American Strong Ale,9.3,Old Orange Brewing Co.,Old Orange Old Dummy
26612,3,womencantsail,Overnight results,American Strong Ale,9.3,Old Orange Brewing Co.,Old Orange Old Dummy
26612,4.5,TigerFan,way of using carmex,American IPA,7,Old Orange Brewing Co.,Old Orange Cannonball
26612,2.5,womencantsail,Can't live without this product,American IPA,7,Old Orange Brewing Co.,Old Orange Cannonball
26612,3.5,snpub540,tissue burn,Kölsch,4.5,Old Orange Brewing Co.,Old Orange Street Fair
26612,4,TigerFan,great look and feel,Kölsch,4.5,Old Orange Brewing Co.,Old Orange Street Fair
26612,3,womencantsail,"Kid friendly, mom approved....",Kölsch,4.5,Old Orange Brewing Co.,Old Orange Street Fair
17293,2.5,GossageBrewery,All Perfect!!!!,Märzen / Oktoberfest,,The Stable,Amalgamated Märzen
25484,3.5,JohnfromDublin,HOLY GRAIL,Euro Pale Lager,4.5,Brew Eyed,Brew Eyed Lager
25484,4,StJamesGate,My Go to!,English Pale Ale,4.5,Brew Eyed,Brew Eyed Blond
25484,4,JohnfromDublin,Is This Stuff Addicting or What!,English Pale Ale,4.5,Brew Eyed,Brew Eyed Blond
13956,1.5,TheLongBeachBum,ALL SEASONS ....ALL REASONS,English Bitter,5,Eastwood The Brewer (John Eastwood),Old Skool
26983,3.5,Reidrover,My Favorite,English Porter,4.8,Rusty Truck Brewing Company / Roadhouse 101,Toffee Porter
17293,4,Vancer,All these years and still awesome!,Dunkelweizen,5.2,The Stable,Amalgamated Dunkel
17293,2,GossageBrewery,Tried and True That I Run To With Chapped Lips,English India Pale Ale (IPA),,The Stable,Amalgamated IPA
17293,2.5,GossageBrewery,What a product!!!!!,Maibock / Helles Bock,,The Stable,Amalgamated Helles
17293,4,redjameskidd,Best Balm EVER,Maibock / Helles Bock,,The Stable,Amalgamated Helles
17293,4,MTNboy,Classic product,Maibock / Helles Bock,,The Stable,Amalgamated Helles
17293,5,Wheelinb,Nice!,Maibock / Helles Bock,,The Stable,Amalgamated Helles
17293,4,Tone,Best ever for multiple things!,Maibock / Helles Bock,,The Stable,Amalgamated Helles
17293,4,Vancer,Life Saver,Maibock / Helles Bock,,The Stable,Amalgamated Helles
17293,4.5,Vancer,Great product - Moisturizes Plus!!,Märzen / Oktoberfest,,The Stable,Amalgamated Märzen
17293,3,GossageBrewery,Family Favorite,American Pale Lager,5,The Stable,Amalgamated Zoigl
17293,4,CuriousMonk,Great size pot,American Pale Lager,5,The Stable,Amalgamated Zoigl
17293,4,Tone,The real OG!,American Pale Lager,5,The Stable,Amalgamated Zoigl
17293,3.5,rkuhnel,The Original is Best for Me,American Pale Lager,5,The Stable,Amalgamated Zoigl
17293,4,Wheelinb,Got it just in time,Rauchbier,,The Stable,Amalgamated Rauchbier
26990,4,thagr81us,seemed to help more cold sore heal faster!!!,American Black Ale,10,NoDa Brewing Company,Deceiver
26990,4.5,HoosBrews,The only one I use!,American Amber / Red Ale,5,NoDa Brewing Company,Ramble On Red
26990,4,CBlack85,Can't leave home without it!,American Amber / Red Ale,5,NoDa Brewing Company,Ramble On Red
26990,4,thagr81us,Instant Results,American Amber / Red Ale,5,NoDa Brewing Company,Ramble On Red
26990,4.5,VncentLIFE,the best lip balm ever,American Double / Imperial IPA,8.85,NoDa Brewing Company,NoDa Rye Z'd
26990,4,dirtylou,Fanstic!,American Double / Imperial IPA,8.85,NoDa Brewing Company,NoDa Rye Z'd
26990,4,samtallica,Daily Essential,American Double / Imperial IPA,8.85,NoDa Brewing Company,NoDa Rye Z'd
26990,4,thagr81us,Absolutely the best!,American Double / Imperial IPA,8.85,NoDa Brewing Company,NoDa Rye Z'd
26990,3.5,CBlack85,This is the best lip balm in the World!,American Pale Ale (APA),5.5,NoDa Brewing Company,10 Blocks South
26990,4,CBlack85,Works fast in healing!,American Porter,6.2,NoDa Brewing Company,Coco Loco
26990,4,VncentLIFE,Past to the Present,American Porter,6.2,NoDa Brewing Company,Coco Loco
26990,4.5,dirtylou,"Old School Quality, Stays True",American Porter,6.2,NoDa Brewing Company,Coco Loco
26990,4,Bung,It's not the original formula!,American Porter,6.2,NoDa Brewing Company,Coco Loco
26990,4.5,samtallica,Nothing Better for my lips!!,American Porter,6.2,NoDa Brewing Company,Coco Loco
26990,4,thagr81us,The rescue to my lips,American Porter,6.2,NoDa Brewing Company,Coco Loco
26990,4.5,dirtylou,Smaller container,American IPA,7.2,NoDa Brewing Company,"Hop, Drop ‘n Roll"
26990,5,syrupjoe,Reliable Lip Care,American IPA,7.2,NoDa Brewing Company,"Hop, Drop ‘n Roll"
26990,4,dirtylou,Love My Carmex!!!!,Winter Warmer,4.5,NoDa Brewing Company,Santa Baby
26990,4,thagr81us,Silk in a jar,Winter Warmer,7.2,NoDa Brewing Company,Naughty List
24517,4,jdense,Amazing,Bière de Garde,6.7,White Bluffs Brewing Company,Bierre De Garde
24517,4,jdense,Number 1 only one!,American IPA,6.5,White Bluffs Brewing Company,Bluffdiver IPA
